name	id	beer_style	first_brewed	alcohol_content	original_gravity	final_gravity	ibu_scale	country	brewery_brand	color_srm	from_region	containers
Rogue 15,000 Brew Ale	/m/0n1xk0q				16.0		44.0		Rogue Ales			/m/0n1xl0m
Paulistânia	/m/0gvddr9	Premium American Lager		4.8							Brazil,São Paulo	
Butcombe Bitter	/m/0dkfs58			4.5					Butcombe		United Kingdom	/m/0hnqjg8
Arkell's  Bee's Organic Ale	/m/0dkfpsk	Golden ale							Arkell's Brewery			
Dark Star Summer Solstice	/m/0dl8hl2			4.2					Dark Star			
Castle Rock Nottingham Gold	/m/0dl8hc8	Pale ale		3.5					Castle Rock Brewery			
Spring Reign Ale	/m/0dlw1bq								Ninkasi Brewing			
Wapping Baltic Gold	/m/0dkfs_n								Wapping Brewery			
Coachhouse Blunderbuss	/m/0djzbjd								Coachhouse			
Dark Star IPA	/m/0dl8hjp			6.2					Dark Star			
Crouch Vale Brewery Essex Boys Bitter	/m/0dl8hgr	Mild ale		3.7					Crouch Vale Brewery			
Roadhouse Bitter	/m/0cttptx			4.3					Tydd Steam Brewery			
J.W. Lees Scorcher	/m/0dlfhwt	Golden ale		4.2					JW Lees			
Itaipava	/m/0dkd6ry	Pilsener	1994	4.5					Petrópolis brewery		Rio de Janeiro,Petrópolis,Brazil	
Lost Coast Brewery 8-Ball Stout	/m/05k6h_d	Stout		5.9					Lost Coast Brewery			/m/05k6j7z,/m/05k6j7s
New Holland Jabberbocky	/m/0n1v6gs								New Holland Brewing Company			
Grizzly Peak Wee Owen's Roggen	/m/0n4xwjx								Grizzly Peak Brewing			
Rogue Brutal IPA	/m/0n1xk30								Rogue Ales			
Cranker's Strongarm Stout	/m/0n4x_r_								Cranker's Brewery			
Royal Oak Krueger Alt	/m/0n1vlq6								The Royal Oak Brewery			
Atwater Bloktober	/m/0lywwm6			6.4			30.0		Atwater Brewery			
Fat Tire	/m/02hv3dl								New Belgium Brewing Company			
New Holland Lager Hatter	/m/0n1v70k								New Holland Brewing Company			
New Holland 2006 Existential	/m/0n1v7hd								New Holland Brewing Company			
Rogue Morimoto Black Obi	/m/0n1xk27								Rogue Ales			
New Holland Vanguard	/m/0n1v6w2								New Holland Brewing Company			
Fort Street Downriver Red	/m/0n4y2pw								Fort Street Brewery			
Otley O8	/m/0djz9zy	Barley wine							Otley Brewing Company Limited			
Otley CO2	/m/0djz9_0	Special/Best/Premium Bitter							Otley Brewing Company Limited			
Round Barn Oak Aged IPA	/m/0n1qyhm								Round Barn			
New Holland Swimming Lizard	/m/0n1v6dq								New Holland Brewing Company			
Atwater Decadent Dark Chocolate Ale	/m/0lyww0y								Atwater Brewery			
New Holland Ichabod	/m/0n1pyfr	Ale		5.2	12.5				New Holland Brewing Company			/m/0n1p_zh,/m/0n1p_zb,/m/0n1p_zv,/m/0n1p_zp
New Holland Irish Ryes Are Smiling	/m/0n1v3k1			6.0	14.0		30.0		New Holland Brewing Company			
Copper Canyon Killer Canyon Porter	/m/0n4xzbx								Copper Canyon Brewery			
Grizzly Peak Sheerwater IPA	/m/0n4xwl6								Grizzly Peak Brewing			
Motor City Greenfield Village Menlo Light Beer	/m/0n4y4bk								Motor City Brewing Works			
Royal Oak Double Cream Porter	/m/0n1vln4								The Royal Oak Brewery			
Jolly Pumpkin Biere de Mars	/m/0lywm44								Jolly Pumpkin Artisan Ales			
Royal Oak Sprechen Zie Lager	/m/0n1vlt0								The Royal Oak Brewery			
Harp Lager	/m/02hv38g								Dundalk Brewery			
Rogue Dad's Little Helper	/m/0n1xk2f								Rogue Ales			
Bards Tale	/m/04j7w7v	gluten free									United States of America	
Bridge of Allan Sporran Warmer	/m/04dqpts			4.8					Bridge of Allan		United Kingdom	/m/04dr4k0
Old Kent Top Score 375	/m/04dqqmc			4.6					Old Kent		United Kingdom	/m/04dr6dl
Dubuisson Cuvee du Troll	/m/04dqsw3			7.0					Brasserie Dubuisson Frères		Belgium	
Schlüssel Original Schlüssel	/m/04dqt0l			5.0					Schlüssel		Germany	/m/04dr2v7
Wooden Hand Cornish Buccaneer	/m/04dqt6h			4.3					Wooden Hand		United Kingdom	/m/04dr2gc
Cass	/m/04dmw8t										South Korea	
Frog Island Offie Clarendon Park Ale	/m/04dqtyx			5.0					Frog Island		United Kingdom	/m/04dqxmm
Wellington County Dark Ale	/m/04dqvym			5.0					Wellington		Canada	/m/04dr5xv
Pete's Wicked Bohemian Pilsner	/m/04dq980			4.9					Pete's Brewing Company		United States of America	/m/04dr26h
Black Bart Stout	/m/03m2nmf											
Moortgat Duvel	/m/04dq9z_			8.5			30.0		Moortgat		Belgium	/m/04dr6lg,/m/04dr68z
Bragdy Ceredigion Barcud Coch (Red Kite)	/m/04dqbd3			4.3					Bragdy Ceredigion		United Kingdom	/m/04dq_6c
De Regenboog 't Smisje Honingbier	/m/04dqbhm			6.0					Regenboog Brewery		Belgium	/m/04dqxph
Du Bocq Regal Christmas Beer	/m/04dqd9c			9.0					Brasserie Du Bocq		Belgium	/m/04dr3q4
Privatbrauerei Höss Allgäuer Öko Bier	/m/04dqdvw			4.7					Privatbrauerei Höss		Germany	/m/04dr75z
Hop Back Entire Stout	/m/04dqf8w			4.5					Hop Back Brewery		United Kingdom	/m/04dqzb7
Waldhaus Diplom Pils	/m/04dqfr2			5.0					Waldhaus		Germany	/m/04dr3g0
Clay Pipe Brewing Company Backfin Pale Ale	/m/04dqfvl			5.5					Clay Pipe Brewing Company		United States of America	/m/04dr2gw
Żubr	/m/04gdkhs								Kompania Piwowarska			
Greene King Morland Original	/m/04dqgtw			4.0					Greene King Brewery		United Kingdom	/m/04dr13r
Harviestoun Old Engine Oil	/m/04dqgv9			5.0					Harviestoun Brewery		United Kingdom	/m/04dq_7_
Wychwood Goliath	/m/04dqk0p			4.2					Wychwood Brewery		United Kingdom	/m/04dr32m
Denninghoff Weiss	/m/04dqk6l			5.2					Denninghoff		Germany	/m/04dqxjm
Binding Export	/m/04dql1y			5.3					Binding		Germany	/m/04dr3x8
Alhambra Mezquita	/m/04dql69			7.2					Alhambra		Spain	/m/04dqxjr
De Leckere Witbier	/m/04dqln2			5.0					De Leckere		Netherlands	/m/04dqxhw
Rudgate Brewery Battle Axe	/m/04dqlrl			4.8					Rudgate Brewery		United Kingdom	/m/04dr6yq
Young's Summer Beer	/m/04dqmr9			4.5					Young's Brewery		United Kingdom	/m/04dqydw
Kenya Breweries Tusker Premium Lager	/m/04dqps7			5.0					Kenya Breweries		Kenya	/m/04dr30c
Foxley Howling Wolf	/m/04dqd3g			4.8					Foxley		United Kingdom	/m/04dr54p
Hydes Hydes Mild	/m/0dlfhs5	Mild ale							Hydes			
Copper Dragon Brewery Best Bitter	/m/0dl8hfm	Bitter		4.0					Copper Dragon Brewery			
Frankenmuth Batch 69 American-Style India Pale Ale	/m/0n1xz84	American IPA		6.9			69.0		Frankenmuth Brewery			
Dragonmead Ring of Fire	/m/0n4y0ct	Cream ale							Dragonmead			
Kuhnhenn American Imperial Stout	/m/0n4y3yd								Kuhnhenn Brewing Company			
Odd Side Peach Tea Blonde	/m/0n4y4qs								Odd Side Ales			
New Holland Bogtrotter	/m/0n1v6z9								New Holland Brewing Company			
New Holland Pineapple Express	/m/0n1v6gd								New Holland Brewing Company			
Tactical Nuclear Penguin	/m/0b68kkb			32.0	1092.0				BrewDog			/m/0b68l5h
Punk IPA	/m/0b68kkq	Pale ale		6.0	1052.0		65.0		BrewDog			/m/0b68l34,/m/0b68l2z,/m/0b68l2d,/m/0b68l2r
Hakim Stout	/m/059q7h1	Stout		5.8					Harar Beer Factory		Ethiopia	
Round Barn Barodinger Weisse	/m/0n1qyhd								Round Barn			
Dark Horse Tres Blueberry Stout	/m/0mtzl_f	Stout							Dark Horse Brewing Co.			/m/0mtzqlq
Jolly Pumpkin E.S. Bam	/m/0lywm5g								Jolly Pumpkin Artisan Ales			
Frankenmuth Red Sky Ale	/m/0n1xz78	Ale		5.25			23.0		Frankenmuth Brewery			
Motor City Nut Brown Ale	/m/0n4y4bb								Motor City Brewing Works			
Goose Island Bourbon County Stout	/m/0ghttwn	Imperial stout		13.0			60.0		Goose Island Brewery			
Bud Light	/m/02hv39q								Anheuser-Busch			
Gessner Premium Pils	/m/04dqm9z			4.9					Gessner		Germany	/m/04dr1hm
Molson Canadian	/m/04dqj6_			5.0					Molson		Canada	/m/04dr6ll
De Dolle Brouwers Extra Export Stout	/m/04dqw2f			9.0					De Dolle Brouwers		Belgium	
Jennings Cocker Hoop	/m/04dqgw5			4.8					Jennings		United Kingdom	/m/04dr3m0
Charles Wells Josephine Grimbley's Strong Ale	/m/04dql75			5.0					Charles Wells		United Kingdom	/m/04dr43d
Us Heit (De Friese Bierbrouwerij) Dubbel Tarwe Bier	/m/04dqpt3			6.0					Us Heit (De Friese Bierbrouwerij)		Netherlands	/m/04dr183
Thwaites Lancashire Strong Brown Ale	/m/04dqw8b			5.0					Thwaites Brewery		United Kingdom	/m/04dr31h
Antares Honey Beer	/m/04sw_g1			7.5					Cervecería Antares		Argentina	
Mount Shivalik Thunderbolt	/m/04dqwxt			9.0					Mount Shivalik		India	/m/04dr4xy
Achel 8 Bruin	/m/04dqfbv			8.0					Brouwerij de Achelse Kluis		Belgium	/m/062zt8l,/m/04dr53y
Tennent Caledonian Younger of Alloa Sweetheart Stout	/m/04d2v5m											
Sonoran Inebriator Stout	/m/04dqnxx			9.1					Sonoran		United States of America	/m/04dqy7_
Abbaye du Val-Dieu Triple	/m/04dqdcb			9.0					Abbaye du Val-Dieu		Belgium	/m/04dr4pd
Leikeim Premium	/m/04dqblg			4.9					Leikeim		Germany	/m/04dq_z7
Darmstadter	/m/04dqlvf			5.2					Darmstadter Privatbrauerei Wilhelm Rummel		Germany	/m/04dr55l
Belhaven Classic Choice Wheat Beer	/m/04dqh0n			4.8					Belhaven Brewery		United Kingdom	/m/04dr6jv
Brouwerij 't IJ Turbock Winterbier	/m/04dqmtq			9.0					Brouwerij 't IJ		Netherlands	/m/04dqysr
Dubuisson Bush Blonde	/m/04dqk00			10.5					Brasserie Dubuisson Frères		Belgium	/m/04dr6wz
Islay Ales Single Malt Ale	/m/04dqn5h			5.0					Islay Ales		United Kingdom	/m/04dr4d8
Teignworthy Old Moggie	/m/04dqsgw			4.4					Teignworthy		United Kingdom	/m/04dr123
Williams Brothers Gold	/m/04dqjmw			3.9					Williams Brothers		United Kingdom	/m/04dqxzr
Whitbread Mackeson Stout	/m/04dqgxq			3.0					Whitbread		United Kingdom	/m/04dr49x
Dublin Brewing Beckett's Gold	/m/04dql8q			4.7					Dublin Brewing		Ireland	/m/04dqz9c
Freeminer Brewery Trafalgar IPA	/m/04dqms5	India Pale Ale		6.0					The Freeminer Brewery		United Kingdom	/m/04dr21r
St Christoffel Blond	/m/04dqvg9			6.0					St Christoffel		Netherlands	/m/04dr0v7
Spaten Pils	/m/04dqpxm			5.0					Spaten Brewery		Germany	/m/04dr488
Rickard's Red	/m/02sjr38	Red Beer	1980	5.2								
Royal Oak 4th St. Wheat	/m/0n1vlsn								The Royal Oak Brewery			
Royal Oak Milk Money Cream Stout	/m/0n1vlvl								The Royal Oak Brewery			
New Holland Farmhouse Hatter	/m/0n1pydt	Belgian Pale Ale,India Pale Ale		5.8	13.5		54.0		New Holland Brewing Company			/m/0n1p_c6,/m/0n1p_cc,/m/0n1p_ck
Kuhnhenn Pilsner	/m/0n4y3r9								Kuhnhenn Brewing Company			
Kuhnhenn Simcoe Silly	/m/0n4y3my								Kuhnhenn Brewing Company			
Beer BGI	/m/0bgch9p	Pilsener		4.5							Vietnam	/m/0bgchqn
Fort Street Burning Leaf Lager	/m/0n4y2q2								Fort Street Brewery			
Atwater Teufel Bock	/m/0lywwn4			10.0			31.0		Atwater Brewery			
Royal Oak Vidal Saison	/m/0n1vlr4								The Royal Oak Brewery			
Kuhnhenn Devil's Horn	/m/0n4y3ys								Kuhnhenn Brewing Company			
New Holland Black Mad Hatter India Pale Ale	/m/0n1v6wg								New Holland Brewing Company			
Murray's Whale Ale	/m/0n5fz2k	Wheat beer		4.5					Murray's Craft Brewing Company			Murray's Whale Ale 330ml
Bellarine Blonde	/m/0gfs8gk								Bellarine Brewing Company			
Wolf Golden Jackal	/m/0hnqjpf			4.0					Wolf		United Kingdom	/m/0hnqjpz
Hydes XXXX	/m/0dlfhs8	Winter Warmer							Hydes			
Rusty Bucket	/m/0cttppx			4.4					Brandon Brewery			
St Petersburg	/m/0dj2q2w								Thornbridge Brewery			
Howard Town Brewery Monk's Gold	/m/0dlfhqv			4.0					Howard Town Brewery			
Paradox	/m/0b68kjs	Imperial stout		10.0	1092.0		70.0		BrewDog			/m/0b68lk0,/m/0b68lk6,/m/0b68lkd
Kronenbourg 1664	/m/04dqq1w			5.2					Kronenbourg		France	/m/04dr4sp
Banks and Taylor's Shefford 2000 Ale	/m/04dqq7s			6.5					Banks and Taylor's		United Kingdom	/m/04dr2f3
Brøckhouse Stout	/m/04dqqn0			5.6					Brøckhouse Brewery		Denmark	/m/04dr1lc
Oakhill Yeoman 1767 Strong Ale	/m/04dqpt_			5.0					Oakhill		United Kingdom	/m/04dr5vz
De Koninck Winter Koninck	/m/04dqp6j			6.5					De Koninck Brewery		Belgium	/m/04dr70l
Ales of Kent Stiltman	/m/04dqnzf			4.3					Ales of Kent		United Kingdom	/m/04dr5gl
Badger Brewery Blandford Fly	/m/04dq9sn			5.2					Badger Brewery		United Kingdom	/m/04dr247
Wyre Piddle Brewery Piddle In The Hole	/m/04dqnp0			4.6					Wyre Piddle Brewery		United Kingdom	/m/04dr4dd
O'Hanlon's The Original Port Stout	/m/04dqnd8			4.8					O'Hanlon's		United Kingdom	/m/04dr4v5
Samuel Adams Boston Ale	/m/04dqqrj			4.6					Boston Beer Company		United States of America	/m/04dr02w
Cascade Special Stout	/m/04dqm5l			5.8					Cascade		Australia	/m/04dr1r_
Haacht Tongerlo Dubbel Bruin 6	/m/04dqlcb			6.0					Haacht		Belgium	/m/04dq_3m
Bank Top Flat Cap	/m/04dqr_b			4.0					Bank Top Brewery		United Kingdom	
Cwmbran Brewery Crow Valley Bitter	/m/04dqjrc			4.2					Cwmbran Brewery		United Kingdom	/m/04dqyhw
Rogue Shakespeare Stout	/m/04dqjb1			6.1					Rogue Brewing,Rogue Ales		United States of America	/m/04dq__w
Wooden Hand Cornish Mutiny	/m/04dqhfv			4.8					Wooden Hand		United Kingdom	/m/04dr70v
Museum Brewing Company Bullion - the gold standard	/m/04dqwbr			6.5					Museum Brewing Company		United Kingdom	/m/04dqzzr
Steinburg Cerveza	/m/04dqbpr			4.8					Steinburg		Spain	/m/04dr27w
Eldridge Pope Hardy Country Traditional Bitter	/m/04dqh7w			4.2					Eldridge Pope		United Kingdom	/m/04dr0nh
Greene King Abbot Ale	/m/04dqrr7			5.0					Greene King Brewery		United Kingdom	/m/04dr4vp
Saku Porter	/m/04dqdc3			7.5					Saku		Estonia	/m/04dqy4w
Maasland Witte Wieven	/m/04dqg52			5.5					Maasland		Netherlands	/m/04dr26c
Bushy's Oyster Stout	/m/04dqfgb			4.0					Bushy's		United Kingdom	
Huyghe Delirium	/m/04dqdgm			8.5					Huyghe Brewery		Belgium	/m/04dqy5h
Huyghe Villers Oud Vieille	/m/04dqrss			7.0					Huyghe Brewery		Belgium	/m/04dq_rm
Hacker-Pschorr Original Oktoberfest	/m/04dqslc			5.8					Hacker-Pschorr Brewery		Germany	/m/04dr237
Arran Brewery Light	/m/04dqw83			3.8					Arran Brewery		United Kingdom	/m/04dr1yw
Teignworthy Total Blackout	/m/04dqx7z			5.0					Teignworthy		United Kingdom	/m/04dr30w
Privatbrauerei Höss Dunkler Hirsch Allgäuer Weizen	/m/04dqwzb			5.2					Privatbrauerei Höss		Germany	/m/04dqzk3
Okells Mac Lir	/m/04dqq67			4.4					Okells		United Kingdom	/m/04dr27r
Kuhnhenn Diablo	/m/0n4y3_n								Kuhnhenn Brewing Company			
Rogue Yellow Snow IPA	/m/0n1xk2t								Rogue Ales			
Wadworth & Co. 6X	/m/04dq9h0			4.3					Wadworth Brewery		United Kingdom	/m/04dqy4r
Thwaites Liberation Ale	/m/04dqhd2			5.2					Thwaites Brewery		United Kingdom	/m/04dqy0r
Geuzestekerij 3 Fonteinen Oude Geuze	/m/04dqx3t			5.0							Belgium	/m/04dq_3h
West Berkshire Brewery Company The Landlord's Favourite	/m/04dqcjw			4.3					West Berkshire Brewery		United Kingdom	/m/04dr4zk
Slavutich Brewery Premium Lager	/m/04dqhhl			5.3					Slavutich Brewery		Ukraine	/m/04dr5y6
Budějovický měšťanský Samson Premium Svétlý Ležák/Pale Lager	/m/04dq9lj			4.9					Budějovický měšťanský		Czech Republic	/m/04dqxr_
Australian White Beer	/m/03m2n3p											
Thwaites Good Elf	/m/04dqjsx			4.9					Thwaites Brewery		United Kingdom	/m/04dq_kr
Denninghoff Giessner Export Pils	/m/04dqm1f			5.2					Denninghoff		Germany	/m/04dq_43
Double Maxim	/m/04dqkb2			4.7					Double Maxim Beer Company		United Kingdom	/m/04dqy2m
Dojlidy Classic	/m/04dqfhw			5.5					Dojlidy Brewery		Poland	/m/04dqz1m
St Peter's Cream Stout	/m/04dqm7b			6.5					St Peter's		United Kingdom	/m/04dr40d
Loddon Premier Gold	/m/04dqtfh			4.8					Loddon Brewery		United Kingdom	/m/04dr5ll
Achouffe Kwelchouffe Spéciale Blonde	/m/04dqmy6			8.5					Brasserie d'Achouffe		Belgium	/m/04dqyq3
Goose Island Christmas Ale	/m/04dq9_6			5.6					Goose Island Brewery		United States of America	/m/04dq_fw
Porterhouse An Brainblasta	/m/04dqfj9			7.0					The Porterhouse Brewing Company		Ireland	/m/04dq_m3
Friart St Feuillien Blonde	/m/04dqn13			7.5					Friart		Belgium	/m/04dqzph
Little Valley Organic Stoodley Stout	/m/04dqkfl			4.8					Little Valley		United Kingdom	/m/04dqzhc
Samson Breweries Crystal Diplomat Dark	/m/04dqh25			5.0					Samson Breweries		Czech Republic	/m/04dqzkh
Hambleton Nightmare	/m/04dqwdh			5.0					Hambleton Ales		United Kingdom	/m/04dr3ts
InBev Campbell's Christmas	/m/04dqn8k			8.3					InBev		Belgium	/m/04dr193
De Dolle Brouwers Stille Nacht	/m/04dqldw			8.0					De Dolle Brouwers		Belgium	/m/04dr0mr
Molson Rickard's Pale	/m/04dqtcj			5.0					Molson		Canada	/m/04dqxgm
Beartown Kodiak Gold	/m/04dqpz4			4.0					Beartown		United Kingdom	/m/04dr3lj
Marston's India Pale Ale (Tesco)	/m/04dqh3q			5.0					Marston's		United Kingdom	/m/04dq_hr
Fuller's Organic Honey Dew with a twist of Cranberry	/m/04dqb09			5.0					Fuller's		United Kingdom	/m/04dq_5w
Bucher Öko-Pilsner	/m/04dqlf9			4.8					Bucher		Germany	/m/04dr71q
Miller Pilsner	/m/04dqq3m			4.3					Miller Brewing		United States of America	/m/04dr0rh
York Brideshead Bitter	/m/04dqx28			4.0					York		United Kingdom	/m/04dq_mw
Bridgeport Brewery Black Strap Stout	/m/04dqh9m	American Stout		6.0					BridgePort Brewing Company		United States of America	/m/04dr29w
Lucky Beer	/m/04dqrk3			4.8					Lucky Drink Company		Australia	/m/04dqz9_
Malzmühlen Kölsch	/m/04dqsmx			4.8					Malzmühle		Germany	/m/04dr49d
Ringwood Fortyniner BCA	/m/04dqbrh			4.9					Ringwood Brewery		United Kingdom	/m/04dr2xc
ncle John’s Fruit Farm Winery Apple Cherry Hard Cider	/m/0g4nfp9	Fruit Cider										
Lonsdale Lager	/m/0gfs8gn								Bellarine Brewing Company			
Devil’s Thumb Stout	/m/063wb27	Stout							Walnut Brewery			
Valencia Wheat	/m/063hm7z	Wheat beer							Thirsty Bear Brewing Company			
Jarrow Brewing Company Jobling's Swinging Gibbett	/m/0dlfhxy			4.1					Jarrow Brewing Company			
Franziskaner Hefe-Weisse Hell	/m/0djwwtd	Weiss	1516	5.0								
Vale  VPA	/m/0dkfs82								Vale			
Darwin Brewery Hop Drop	/m/0dl8hr3			5.3					Darwin Brewery			
Mocny Red	/m/0fpf0f5								Browar Amber			
Motor City Bohemian Lager	/m/0n4y490								Motor City Brewing Works			
Rogue Chatoe Rouge Dirtoir Black Lager	/m/0n1xk12								Rogue Ales			
Motor City Greenfield Village Steam Station Beer	/m/0n4y4b3								Motor City Brewing Works			
Rogue Chipotle Ale	/m/0n1xk40								Rogue Ales			
New Holland How 'Bout Them Apples	/m/0n1v3mq	Pale ale		5.2	14.0		30.0		New Holland Brewing Company			
Dark Horse Fore Smoked Stout	/m/0mtzl_7	Stout							Dark Horse Brewing Co.			/m/0mtzq04
Jolly Pumpkin Weizen Bam	/m/0lywm58								Jolly Pumpkin Artisan Ales			
Round Barn Harvest Ale	/m/0n1qyh5								Round Barn			
New Holland Old Snapper	/m/0n1v3l5	Barley wine		7.5	20.7		67.0		New Holland Brewing Company			
New Holland Red Dawn	/m/0n1v6db								New Holland Brewing Company			
New Holland Mad Hatter	/m/0n1pyfc	India Pale Ale		5.25					New Holland Brewing Company			/m/0n1pz3x,/m/0n1pz3r,/m/0n1pz3f,/m/0n1pz3l
Olde Peninsula OP IPA	/m/0n1xrc_			6.75					Olde Peninsula Brewpub			
New Holland Caber Toss	/m/0n1v6xs								New Holland Brewing Company			
Corona Extra	/m/02hv3fl											
Hobsons Mild	/m/0djzbhy								Hobsons			
Nethergate Umbel Magna	/m/0dkfsxq								Nethergate brewery			
J.W. Lees Golden Original Lager	/m/0dlfhwj	Lager		4.0					JW Lees			
Durham Brewery Benedictus	/m/04dqlfr			8.4					Durham Brewery		United Kingdom	/m/04dqxhc
Castle Brewing (Kenya) Ranger	/m/04dqwfc			5.5					Castle Brewing (Kenya)		Kenya	/m/04dr0qw
Theakston Black Bull Bitter	/m/04dqvms			3.9					Theakston Brewery		United Kingdom	/m/04dqz9w
King & Barnes Challenger Ale	/m/04dqvl7			4.7					King & Barnes		United Kingdom	/m/04dr1r7
Orval	/m/04dqfjr			6.2					Orval Brewery		Belgium	/m/04dr61l
Meantime Golden Beer	/m/04dqrtf			5.4					Meantime Brewing		United Kingdom	/m/04dr14r
Bushy's Steam Packet Deep Draught Bitter	/m/04dqh12			4.4					Bushy's		United Kingdom	/m/04dqyjm
Fuller's Vintage Ale 1998	/m/04dqh8j			8.5					Fuller's		United Kingdom	/m/04dr107
Harviestoun January's Ale	/m/04dqr27			4.3					Harviestoun Brewery		United Kingdom	/m/04dqxdm
Meantime Sainsbury's Taste the Difference Munich Style Oktoberfest Bier	/m/04dqhjg			5.4					Meantime Brewing		United Kingdom	/m/04dr582
Appenzeller Vollmond	/m/04dqx8m			5.2					Appenzeller		Switzerland	/m/04dr1qc
Berliner Kindl Märkischer Landmann Schwarzbier	/m/04dqknc			4.9					Berliner Kindl		Germany	/m/04dr6qg
Borsodi Barna	/m/04dqx2q			5.0					Borsod Brewery		Hungary	/m/04dq_9m
Aviemore Red Murdoch	/m/04dqr3s			5.8					Aviemore		United Kingdom	/m/04dr233
Kitchen Carrot Cruncher	/m/04dqmx3			4.4					Kitchen		United Kingdom	/m/04dr3mn
Otaru Beer Pilsener	/m/04dqn00			4.9					Otaru Beer		Japan	/m/04dr6n6
Wickwar Station Porter	/m/04dqp4_			6.1					Wickwar		United Kingdom	/m/04dr1f7
Old Chimneys Golden Jubilee	/m/04dqx15			6.8					Old Chimneys		United Kingdom	/m/04dr0s_
Titanic White Star	/m/04dqrj0			4.8					Titanic Brewery		United Kingdom	/m/04dr686
Warsteiner Premium Verum	/m/04dqphy			4.8					Warsteiner Beer and Brewery		Germany	/m/04dqyyc
Swale Kentish Gold	/m/04dqpy1			5.0					Swale		United Kingdom	/m/04dqymm
Boltens Ur-Alt	/m/04dqq2j			4.8					Boltens		Germany	/m/04dqxr7
Van Honsebrouck Betty's Blond	/m/04dqq8f			5.5					Van Honsebrouck		Belgium	/m/04dr0_c
Sierra Nevada Pale Ale	/m/04dqqp_			5.6					Sierra Nevada Brewing Company		United States of America	/m/04dr0t3
Robert Cain Devilishly Wicked Chocolate Ale	/m/04dqb0r			5.0					Robert Cain		United Kingdom	/m/04dr5dz
Ash Vine Millennium Ale	/m/04dqrwd			4.5					Ash Vine		United Kingdom	/m/04dr5qv
Louwaege (Alken-Maes) Thouroutenaere	/m/04dqb6n			8.5					Louwaege (Alken-Maes)		Belgium	/m/04dqyx3
Schlossbrauerei Eggenberg Hopfenkönig	/m/04dqcn4			5.1					Eggenberg Brewery		United Kingdom	/m/04dr08r
Leinenkugels Berry Weiss	/m/04dq93n			4.7					Leinenkugels		United States of America	/m/04dr5pg
Dublin Brewing 1798 Revolution Ale	/m/04dqcrn			4.7					Dublin Brewing		Ireland	/m/04dr33m
Pauwel Kwak	/m/0f7987	Dubbel	1791	8.0					Brewery Bosteels		Belgium	
Coniston Special Oatmeal Stout	/m/0hpnn6x	Oatmeal stout		4.5					Coniston		United Kingdom	/m/0hpnn75
Tasman Bitter	/m/0gl6j70	Bitter		4.4					Australian Beer Connoisseurs		Australia	/m/0hh0lzb,/m/0gl6j7b
New Holland Liverpool Kiss	/m/0n1v73w								New Holland Brewing Company			
Atwater Grand Circus IPA	/m/0lywwkj			5.0					Atwater Brewery			
New Holland Sheehan's Irish Stout	/m/0n1v70y								New Holland Brewing Company			
Pabst Blue Ribbon	/m/07sccr0	Standard American Lager		5.9								
Creemore Springs	/m/02mjg8	Pilsener,Lager,Bock	1987								Canada	
Ommegang Hennepin	/m/02hv3dd	Saison							Brewery Ommegang			
